Ano;Cluster 1;Cluster 2;Cluster 3;Cluster 4;Cluster 5;Cluster 6;Cluster 7
1990;-0.12332982860495206;0.6537062576564322;-1.4355789750473278;-0.2683613231905257;-1.006076657463848;-1.3896937541971952;-0.18169180362061976
1991;-0.4032562386823111;-0.760902919650241;0.5475635049596527;0.16023740445127374;-0.5281690137483352;-0.028413680092605337;-0.47664773655328896
1992;-2.0198645568889053;0.6335603982363717;1.0485276327148696;0.41199862682021293;-0.7327788919218323;1.287125647173644;-0.6087578753806284
1993;0.09014898853399217;0.21333882949745325;-0.6049373478748512;-0.5295068414677193;-1.0832056783452628;-1.7003658103202086;0.40816335949054744
1994;0.6100837396129071;0.03442456384642918;-0.21448370498901526;0.2299637774035832;0.5874933646391105;-0.3592772461704856;0.014707024162126908
1995;0.05519805534623184;-0.27467634512236416;0.05796954540089411;0.34152438593766415;0.4479219872197302;0.3865233612451077;-0.9057171771720783
1996;0.7195170902274873;0.24517538740031847;-0.038076132563897205;-0.15381769141632723;0.3056580790956702;-1.0985360721040325;-0.35701777733246504
1997;-1.2445787297340354;1.085106241170208;0.29828565252869443;0.03265578989676013;-0.23935104345077696;0.5089825938695035;-0.8436932448391147
1998;-0.5945014549426879;1.297769954101455;-0.31756809070007713;-0.4911191346308571;-1.070032392624646;-0.8367277940038234;-1.0124286744037916
1999;0.5595990658236899;-0.8334986371118148;-0.6554843641534609;-0.9433129330098401;0.21250291641257463;0.31601858543907246;-0.012530148959214199
2000;1.1060614897761418;0.32060780962072394;0.32361022059413175;-0.11806648165913203;0.7766632681421899;0.9291130291153156;0.37731214655376744
2001;-0.27264756413089164;0.5602396017140064;-0.7034192160267752;0.10410169954916947;-0.019821162611037543;-0.7176340593466898;0.10812618760035798
2002;-0.28012573256930057;0.6019809884853244;-0.522332298625373;-0.9582064174581061;0.08626909989400293;-0.005181444919097583;0.3986488010790409
2003;-0.606528365017988;0.16906716408362926;-0.3549858710970607;-0.0016566335516823294;-0.20414271632179454;-0.9167425141922091;-0.38043080562767884
2004;-0.19564129980165149;-0.43823567447511447;0.66088973867783;0.2867795241454121;0.7655742291106765;0.6582755282745784;-0.5896506876506121
2005;0.26810825137067584;-0.03872710108490934;0.6781655881768591;-0.15194622205699465;0.014419951905137111;0.5830215765667796;-0.48117719505411244
2006;0.5009365701768038;-0.9027893026631391;0.5324292656543947;0.3075968654933591;0.38672843707359467;0.49997989832939865;0.07605151407115776
2007;0.030011169225054313;0.05428638929911267;-0.8781042952637821;-0.48962545028777676;-0.40860873637139766;-0.9348738137486498;-0.21575884470417075
2008;0.6992529035625819;-0.1361795458289825;0.6388170506131843;0.3094129684848889;0.6249819119732798;0.08707285351058713;0.2491200293504615
2009;0.2674084696087795;1.1627790733562948;1.070841199140245;0.3172354193207465;1.024863050705764;0.45442519269376647;0.9845397782475385
2010;0.10678822133346677;0.36262891017249327;-0.27586100191715207;-0.9059021869094557;-0.3129051618999114;-0.13539183528057522;-0.2794845948179378
2011;0.8579342727157259;0.19722097023911248;0.6849073564422694;0.1965470219571058;0.7634335321007886;0.20629793841912142;0.13022638050634372
2012;0.05780410368524258;-0.46545005720391464;-0.5346698489795192;-0.615521773310883;-1.230405137186207;-1.5080439597980277;0.5413223189270824
2013;0.6123587347179006;0.22662641418984578;0.3533342305365019;-0.15962565396086884;-0.1920691267017046;0.3148980810784099;0.6262966282004128
2014;0.2100949285395742;0.7872842887748803;-1.6126445552244155;-0.06611994657868492;0.08936168942885304;-0.4400110630920343;0.6178739535088698
2015;-1.0454377997467628;1.6559880302228258;-0.8653463104040391;-1.6628177209048767;-1.2509470064113533;-1.556634397866795;-0.5075152530077733
2016;0.2584492682116279;0.35546859946044645;-0.4824971039069598;-0.6870617550166155;-0.8007986527097082;-0.5465737759279599;-0.7596581884483209
